Date,Headline,Publisher,Topic,Source_Weight,Raw_Bullish,Raw_Bearish,Weighted_Bullish,Weighted_Bearish,NSS
2022-07-12,"ZYEN Chairman, David Greenberg, discusses OPEC’s Power in the Oil Market; the Potential of Renewable Energy Project… https://t.co/4pJUTfUFF6",Twitter/Retail,Supply,0.5,0.24188698828220367,0.009029571898281574,0.12094349414110184,0.004514785949140787,0.11642870819196105
2022-07-18,Oil majors cut 2020 spending by 22% after prices slump #CNOOC #Stock #MarketScreener https://t.co/clKmFZv2hP https://t.co/JHMTUiqx0U,Twitter/Retail,Macro,0.5,0.03357851505279541,0.9133177399635315,0.016789257526397705,0.45665886998176575,-0.43986961245536804
2022-07-21,OPEC+ Output Cuts May be Contingent on G-20 Cooperation - DJ $USO @Street_Insider,Twitter/Retail,Supply,0.5,0.05688352510333061,0.22629684209823608,0.028441762551665306,0.11314842104911804,-0.08470665849745274
2022-09-10,Oil tumbles as U.S. gasoline supplies rise by most since January https://t.co/t07uydxG2K via @business https://t.co/FpfskYKqZM,Twitter/Retail,Supply,0.5,0.016019342467188835,0.9637936353683472,0.008009671233594418,0.4818968176841736,-0.47388714645057917
2022-10-05,This company in Dubai is taking the oil used to cook McDonald's fries and chicken nuggets and turning it into biodi... https://t.co/IqyONQVAFx,Twitter/Retail,Macro,0.5,0.09931504726409912,0.009920313023030758,0.04965752363204956,0.004960156511515379,0.04469736712053418
2022-10-28,A Five-Decade Rivalry Is Playing Out at OPEC+,Twitter/Retail,Supply,0.5,0.7144816517829895,0.015701696276664734,0.35724082589149475,0.007850848138332367,0.3493899777531624
2022-11-05,$ENB $CVE $IMO - Top Canadian oil producers foresee further cuts https://t.co/HuHcdWnFGd,Twitter/Retail,Macro,0.5,0.021693067625164986,0.9531520009040833,0.010846533812582493,0.4765760004520416,-0.46572946663945913
2022-11-15,"EIA forecasts U.S. shale oil output to climb by 49,000 barrels a day in December",Twitter/Retail,Supply,0.5,0.9444077014923096,0.01698581501841545,0.4722038507461548,0.008492907509207726,0.46371094323694706
2022-11-22,Stock Market Update: WTI crude falls 3% amid concerns about oversupply,Twitter/Retail,Supply,0.5,0.013378452509641647,0.970524787902832,0.006689226254820824,0.485262393951416,-0.4785731676965952
2022-11-27,Oil Dips as China Concern On Impeachment Adds Another Twist To Trade Deal,Twitter/Retail,Macro,0.5,0.05967595800757408,0.8988553285598755,0.02983797900378704,0.44942766427993774,-0.4195896852761507
2022-12-12,Crude Holds Below $50 as OPEC Dithers Over Virus Response,Twitter/Retail,Supply,0.5,0.08635219931602478,0.826437771320343,0.04317609965801239,0.4132188856601715,-0.3700427860021591
2022-12-13,"Nu Oil and Gas : Holdings in Company Nov 25, 2019 #NuOilandGas #Stock #MarketScreener https://t.co/GQy3Z5SU7e https://t.co/GX24VxqKsR",Twitter/Retail,Macro,0.5,0.030745983123779297,0.019569551572203636,0.015372991561889648,0.009784775786101818,0.00558821577578783
2022-12-19,$TLT $TBT $USO - Interest rates and oil carve out new lows as stocks slip https://t.co/8qemzQl6Ze,Twitter/Retail,Macro,0.5,0.014849859289824963,0.9585679173469543,0.007424929644912481,0.4792839586734772,-0.4718590290285647
2023-01-03,"Nigeria's petroleum bill to be passed by mid-2020, says oil minister #economy #MarketScreener… https://t.co/iTMZMP6wLO",Twitter/Retail,Macro,0.5,0.1476457417011261,0.014720955863595009,0.07382287085056305,0.007360477931797504,0.06646239291876554
2023-01-28,$USO $OIL $UCO - Crude inventories build sharply https://t.co/Ze5rjTzPYv,Twitter/Retail,Macro,0.5,0.5708808898925781,0.4048939645290375,0.28544044494628906,0.20244698226451874,0.08299346268177032
2023-02-17,WTI Slips From 12-Week Highs After Surprise Crude Inventory Build https://t.co/IQFM0x0KXt,Twitter/Retail,Macro,0.5,0.015918027609586716,0.9665154814720154,0.007959013804793358,0.4832577407360077,-0.47529872693121433
2023-02-24,The Danger Of Deeper OPEC+ Cuts https://t.co/5LPnGN9n4j,Twitter/Retail,Supply,0.5,0.07212531566619873,0.6590303778648376,0.036062657833099365,0.3295151889324188,-0.29345253109931946
2023-02-26,The Oil Industry's Radioactive Secret https://t.co/1EYo7avPcd,Twitter/Retail,Macro,0.5,0.03381437063217163,0.053505755960941315,0.016907185316085815,0.026752877980470657,-0.009845692664384842
2023-03-16,"Saudi crown prince, Russia's Putin discuss efforts to stabilize oil markets: SPA #economy #MarketScreener… https://t.co/STL0sP53zL",Twitter/Retail,Macro,0.5,0.07529129832983017,0.02427062578499317,0.037645649164915085,0.012135312892496586,0.0255103362724185
2023-04-10,Oil slides as Russia reportedly may not seek deeper cuts at OPEC meeting,Twitter/Retail,Supply,0.5,0.024227086454629898,0.9411235451698303,0.012113543227314949,0.47056177258491516,-0.4584482293576002
2023-04-18,"Almost 40% of oil and natural gas producers face insolvency within the year if the oil rout persists, a new Federal… https://t.co/8LK2acX5mE",Twitter/Retail,Macro,0.5,0.013709858991205692,0.9169048070907593,0.006854929495602846,0.45845240354537964,-0.4515974740497768
2023-05-14,"Oil and gold rise after a U.S. airstrike in Baghdad killed a top Iranian commander
-Asian stocks including Hong Ko… https://t.co/G5FSqO7cRr",Twitter/Retail,Macro,0.5,0.26493528485298157,0.5838053822517395,0.13246764242649078,0.29190269112586975,-0.15943504869937897
2023-05-15,Oil slips as concerns over U.S.-China trade talks drag on,Twitter/Retail,Macro,0.5,0.03372266888618469,0.8943139910697937,0.016861334443092346,0.44715699553489685,-0.4302956610918045
2023-05-16,OPEC's New Year's Gift To Oil Bulls. Follow this and any other stock on Seeking Alpha! https://t.co/D0ihnpJvHE #business #finance #markets,Twitter/Retail,Supply,0.5,0.03583896905183792,0.02149958349764347,0.01791948452591896,0.010749791748821735,0.007169692777097225
2023-05-26,Oil futures finish lower after posting 2 consecutive weekly gains,Twitter/Retail,Macro,0.5,0.008192515932023525,0.9637799859046936,0.004096257966011763,0.4818899929523468,-0.47779373498633504
2023-05-26,EIA Natural Gas Report is due in 5 minutes and the Petroleum Report is due 30 minutes after that.,Twitter/Retail,Macro,0.5,0.020414382219314575,0.06936632841825485,0.010207191109657288,0.034683164209127426,-0.02447597309947014
2023-06-15,$SPY $AMTD $SCHW $TIF $LVMUY $MDCO $NVS $UBER $TNX $USDX $WTI $NIKKEI $HSCEI $SSEC $SENSEX $FTSE $DAX $CAC #China… https://t.co/AvdYzA6U7K,Twitter/Retail,Macro,0.5,0.11250333487987518,0.026568269357085228,0.05625166743993759,0.013284134678542614,0.04296753276139498
2023-07-26,Will Crude Oil Ever Bottom?,Twitter/Retail,Macro,0.5,0.07340406626462936,0.2679675817489624,0.03670203313231468,0.1339837908744812,-0.09728175774216652
2023-08-01,"Global shares gain, oil rises, but caution lingers on U.S.-China deal",Twitter/Retail,Macro,0.5,0.5125947594642639,0.2895270884037018,0.25629737973213196,0.1447635442018509,0.11153383553028107
2023-08-22,The high in WTI in September following the drone strikes on Saudi oil facilities was 63.40.  Crude oil right now is at 63.38.,Twitter/Retail,Macro,0.5,0.046811267733573914,0.05043882876634598,0.023405633866786957,0.02521941438317299,-0.001813780516386032
2023-08-27,"Most North Sea oil output 'in the money', but decom bill looms - Woodmac https://t.co/UwjPYh1W2z https://t.co/iEre6K0kRt",Twitter/Retail,Macro,0.5,0.06191224977374077,0.034161943942308426,0.030956124886870384,0.017080971971154213,0.013875152915716171
2023-08-31,Brent crude climbs after OPEC and its allies confirmed the new production pact https://t.co/hnnEhZkHRy,Twitter/Retail,Macro,0.5,0.765159010887146,0.1900930553674698,0.382579505443573,0.0950465276837349,0.2875329777598381
2023-09-06,Alberta agrees to sale of crude by rail contracts: premier #CanadianPacificRailway #Stock #MarketScreener… https://t.co/tl3UGAmr7j,Twitter/Retail,Macro,0.5,0.21233884990215302,0.01075295265763998,0.10616942495107651,0.00537647632881999,0.10079294862225652
2023-09-07,Oil lower but trims early loss as report on China trade talks sparks fresh hope https://t.co/t6v2CMBAze,Twitter/Retail,Macro,0.5,0.6642845869064331,0.2859736382961273,0.33214229345321655,0.14298681914806366,0.1891554743051529
2023-09-10,OPEC Delivers Bigger Cut With ABS Surprising The Market. Get more info on Seeking Alpha: https://t.co/wi5cTW6c7D… https://t.co/m97WCjZsoA,Twitter/Retail,Supply,0.5,0.6948670744895935,0.03681939095258713,0.34743353724479675,0.018409695476293564,0.3290238417685032
2023-10-03,Libyan economic experts will study the distribution of crucial oil revenue as efforts continue to solve the war-rav… https://t.co/S9lmpnDTqJ,Twitter/Retail,Macro,0.5,0.19878369569778442,0.014052670449018478,0.09939184784889221,0.007026335224509239,0.09236551262438297
2023-11-02,$CLR: Continental Resources announces suspension of quarterly dividend; global crude oil and product demand is... https://t.co/fRZIBBW5Mg,Twitter/Retail,Macro,0.5,0.008297627791762352,0.9651375412940979,0.004148813895881176,0.48256877064704895,-0.4784199567511678
2023-11-30,The resistance levels to watch as oil falls from its highest close in almost 12 weeks https://t.co/bJbf9pxUvs https://t.co/tkFMkH7AOS,Twitter/Retail,Macro,0.5,0.01987975649535656,0.9467548727989197,0.00993987824767828,0.47337743639945984,-0.46343755815178156
2023-12-15,JUST RELEASED: Oil Price Dynamics Report Oil prices fell over the past week owing to increased supply.… https://t.co/jmRAgMxruU,Twitter/Retail,Supply,0.5,0.011629967950284481,0.9562491774559021,0.0058149839751422405,0.47812458872795105,-0.4723096047528088
