Date,USD_Index,US_10Y_Yield,VIX,CPI_Inflation,USDA_WASDE_Stocks,Precipitation_KeyRegions,Temperature_Anomaly_KeyRegions,Planting_Progress_Pct,Export_Sales
2021-05-14,90.31999969,1.63,18.80999947,268.383,294.96,1.086896013,0.514495292,70.0,568611.0
2021-05-15,90.31999969,1.63,18.80999947,268.383,294.96,0.452877892,0.30093975,70.0,568611.0
2021-05-16,90.31999969,1.63,18.80999947,268.383,294.96,0.982172,0.231935064,85.0,568611.0
2021-05-17,90.22000122,1.64,19.71999931,268.383,294.96,2.31220648,0.776509758,85.0,568611.0
2021-05-18,89.75,1.64,21.34000015,268.383,294.96,2.873938103,0.6781125,85.0,568611.0
2021-05-19,90.19000244,1.68,22.18000031,268.383,294.96,3.270454407,0.586124889,85.0,568611.0
2021-05-20,89.80999756,1.63,20.67000008,268.383,294.96,2.431438777,0.453200746,85.0,529345.0
2021-05-21,90.01999664,1.63,20.14999962,268.383,294.96,1.098072992,0.410237667,85.0,529345.0
2021-05-22,90.01999664,1.63,20.14999962,268.383,294.96,0.907570317,0.473064462,85.0,529345.0
2021-05-23,90.01999664,1.63,20.14999962,268.383,294.96,1.096107133,0.509298905,94.0,529345.0
2021-05-24,89.83000183,1.61,18.39999962,268.383,294.96,2.4155414,0.336257638,94.0,529345.0
2021-05-25,89.63999939,1.56,18.84000015,268.383,294.96,1.170350133,0.42118441,94.0,529345.0
2021-05-26,90.04000092,1.58,17.36000061,268.383,294.96,1.164889697,-0.141626667,94.0,529345.0
2021-05-27,89.97000122,1.61,16.73999977,268.383,294.96,1.214600768,-0.448781982,94.0,243153.0
2021-05-28,90.02999878,1.58,16.76000023,268.383,294.96,2.598039867,-0.574198974,94.0,243153.0
2021-05-29,90.02999878,1.58,16.76000023,268.383,294.96,2.782571,-1.112563164,94.0,243153.0
2021-05-30,90.02999878,1.58,16.76000023,268.383,294.96,2.31782195,-1.875499321,97.0,243153.0
2021-05-31,90.02999878,1.58,16.76000023,268.383,294.96,1.815695917,-1.868735295,97.0,243153.0
2021-06-01,89.83000183,1.62,17.89999962,270.654,296.8,3.1064061,-1.405015626,97.0,243153.0
2021-06-02,89.90000153,1.59,17.47999954,270.654,296.8,3.238152467,-0.67944001,97.0,243153.0
2021-06-03,90.5,1.63,18.04000092,270.654,296.8,2.171157367,-0.061951426,97.0,595781.0
2021-06-04,90.13999939,1.56,16.42000008,270.654,296.8,1.671597622,0.329117146,97.0,595781.0
2021-06-05,90.13999939,1.56,16.42000008,270.654,296.8,0.880045007,-0.112427885,97.0,595781.0
2021-06-06,90.13999939,1.56,16.42000008,270.654,296.8,1.165488547,0.099242903,97.0,595781.0
2021-06-07,89.94999695,1.57,16.42000008,270.654,296.8,1.96524059,0.26045541,97.0,595781.0
2021-06-08,90.08000183,1.53,17.06999969,270.654,296.8,2.273186467,0.407832326,97.0,595781.0
2021-06-09,90.12000275,1.5,17.88999939,270.654,296.8,2.126423633,-0.251724833,97.0,595781.0
2021-06-10,90.08000183,1.45,16.10000038,270.654,296.8,2.546949267,-0.605468859,97.0,298589.0
2021-06-11,90.55999756,1.47,15.64999962,270.654,296.8,1.466460183,-0.863162828,97.0,298589.0
2021-06-12,90.55999756,1.47,15.64999962,270.654,296.8,1.37247474,0.010248641,97.0,298589.0
2021-06-13,90.55999756,1.47,15.64999962,270.654,296.8,2.87955606,0.563009967,97.0,298589.0
2021-06-14,90.51999664,1.51,16.38999939,270.654,296.8,1.412281567,0.775397577,97.0,298589.0
2021-06-15,90.54000092,1.51,17.02000046,270.654,296.8,1.559401013,1.155612087,97.0,298589.0
2021-06-16,91.12999725,1.57,18.14999962,270.654,296.8,2.568329757,0.760372436,97.0,298589.0
2021-06-17,91.88999939,1.52,17.75,270.654,296.8,2.788088757,0.797662564,97.0,590830.0
2021-06-18,92.23000336,1.45,20.70000076,270.654,296.8,1.91910455,0.831424038,97.0,590830.0
2021-06-19,92.23000336,1.45,20.70000076,270.654,296.8,1.377035923,0.554803115,97.0,590830.0
2021-06-20,92.23000336,1.45,20.70000076,270.654,296.8,2.041758833,0.528678479,97.0,590830.0
2021-06-21,91.86000061,1.5,17.88999939,270.654,296.8,1.723121967,0.546069744,97.0,590830.0
2021-06-22,91.73000336,1.48,16.65999985,270.654,296.8,1.668612613,0.828737423,97.0,590830.0
2021-06-23,91.80000305,1.5,16.31999969,270.654,296.8,1.285460917,1.609894603,97.0,590830.0
2021-06-24,91.81999969,1.49,15.97000027,270.654,296.8,1.10897198,1.995659897,97.0,135996.0
2021-06-25,91.80999756,1.54,15.61999989,270.654,296.8,1.946676833,1.733926359,97.0,135996.0
2021-06-26,91.80999756,1.54,15.61999989,270.654,296.8,3.117450607,1.251333692,97.0,135996.0
2021-06-27,91.80999756,1.54,15.61999989,270.654,296.8,2.143967167,0.728510897,97.0,135996.0
2021-06-28,91.87999725,1.49,15.76000023,270.654,296.8,1.323218247,0.700025359,97.0,135996.0
2021-06-29,92.05000305,1.49,16.02000046,270.654,296.8,2.096688223,1.007609462,97.0,135996.0
2021-06-30,92.44000244,1.45,15.82999992,270.654,296.8,2.227592733,1.161616744,97.0,135996.0
2021-07-01,92.59999847,1.48,15.47999954,271.903,291.68,3.321639867,0.947713641,97.0,385080.0
2021-07-02,92.23000336,1.44,15.06999969,271.903,291.68,3.2325684,0.427822321,97.0,385080.0
2021-07-03,92.23000336,1.44,15.06999969,271.903,291.68,2.22129191,-0.054603872,97.0,385080.0
2021-07-04,92.23000336,1.44,15.06999969,271.903,291.68,2.03184502,-0.188754577,97.0,385080.0
2021-07-05,92.23000336,1.44,15.06999969,271.903,291.68,3.0514825,0.050273615,97.0,385080.0
2021-07-06,92.55000305,1.37,16.44000053,271.903,291.68,2.789357267,0.041450769,97.0,385080.0
2021-07-07,92.63999939,1.33,16.20000076,271.903,291.68,2.168379193,0.269338436,97.0,385080.0
2021-07-08,92.36000061,1.3,19.0,271.903,291.68,1.882651,0.66661319,97.0,365910.0
2021-07-09,92.12999725,1.37,16.18000031,271.903,291.68,1.53919441,1.209609126,97.0,365910.0
2021-07-10,92.12999725,1.37,16.18000031,271.903,291.68,1.49886189,1.289496897,97.0,365910.0
2021-07-11,92.12999725,1.37,16.18000031,271.903,291.68,1.335404157,1.473399064,97.0,365910.0
2021-07-12,92.23000336,1.38,16.17000008,271.903,291.68,1.923186667,1.607522513,97.0,365910.0
2021-07-13,92.75,1.42,17.12000084,271.903,291.68,1.1970006,1.886506231,97.0,365910.0
2021-07-14,92.41000366,1.37,16.32999992,271.903,291.68,1.18881378,2.331268,97.0,365910.0
2021-07-15,92.62000275,1.31,17.01000023,271.903,291.68,1.631460867,2.758147526,97.0,470988.0
2021-07-16,92.69000244,1.31,18.45000076,271.903,291.68,1.5150625,2.2784935,97.0,470988.0
2021-07-17,92.69000244,1.31,18.45000076,271.903,291.68,1.460292547,1.75319941,97.0,470988.0
2021-07-18,92.69000244,1.31,18.45000076,271.903,291.68,1.290705267,1.650085385,97.0,470988.0
2021-07-19,92.88999939,1.19,22.5,271.903,291.68,2.674063367,1.576440564,97.0,470988.0
2021-07-20,92.97000122,1.23,19.72999954,271.903,291.68,3.377053033,0.945936769,97.0,470988.0
2021-07-21,92.75,1.3,17.90999985,271.903,291.68,3.143353867,0.179465974,97.0,470988.0
2021-07-22,92.81999969,1.27,17.69000053,271.903,291.68,1.356623633,-0.161893936,97.0,344965.0
2021-07-23,92.91000366,1.3,17.20000076,271.903,291.68,1.645892533,-0.202805833,97.0,344965.0
2021-07-24,92.91000366,1.3,17.20000076,271.903,291.68,1.213577667,0.074775359,97.0,344965.0
2021-07-25,92.91000366,1.3,17.20000076,271.903,291.68,0.927661983,0.219296692,97.0,344965.0
2021-07-26,92.65000153,1.29,17.57999992,271.903,291.68,0.979514743,0.801663936,97.0,344965.0
2021-07-27,92.43000031,1.25,19.36000061,271.903,291.68,1.237460353,1.685875513,97.0,344965.0
2021-07-28,92.31999969,1.26,18.30999947,271.903,291.68,1.1285561,1.865021077,97.0,344965.0
2021-07-29,91.86000061,1.28,17.70000076,271.903,291.68,1.423645167,1.721780667,97.0,387164.0
2021-07-30,92.16999817,1.24,18.23999977,271.903,291.68,1.1921791,1.489958962,97.0,387164.0
2021-07-31,92.16999817,1.24,18.23999977,271.903,291.68,1.575988833,1.590829069,97.0,387164.0
2021-08-01,92.16999817,1.24,18.23999977,272.676,279.06,1.36064505,1.362017597,97.0,387164.0
2021-08-02,92.05000305,1.2,19.45999908,272.676,279.06,2.2723328,1.028563361,97.0,387164.0
2021-08-03,92.08000183,1.19,18.04000092,272.676,279.06,1.376254723,-0.084237514,97.0,387164.0
2021-08-04,92.26999664,1.19,17.96999931,272.676,279.06,1.351251317,-0.568592694,97.0,387164.0
2021-08-05,92.23999786,1.23,17.28000069,272.676,279.06,1.201571922,-0.283856472,97.0,627929.0
2021-08-06,92.80000305,1.31,16.14999962,272.676,279.06,2.78454544,-0.177657194,97.0,627929.0
2021-08-07,92.80000305,1.31,16.14999962,272.676,279.06,0.849658027,-0.037625875,97.0,627929.0
2021-08-08,92.80000305,1.31,16.14999962,272.676,279.06,1.406319013,0.42235175,97.0,627929.0
2021-08-09,92.94999695,1.33,16.71999931,272.676,279.06,1.276005433,1.268183014,97.0,627929.0
2021-08-10,93.05999756,1.36,16.79000092,272.676,279.06,1.464381033,1.664414778,97.0,627929.0
2021-08-11,92.91000366,1.35,16.17000008,272.676,279.06,1.302163717,1.486795306,97.0,627929.0
2021-08-12,93.04000092,1.36,15.59000015,272.676,279.06,1.765409515,0.741456694,97.0,591757.0
2021-08-13,92.51999664,1.29,15.44999981,272.676,279.06,2.433235393,0.112116417,97.0,591757.0
2021-08-14,92.51999664,1.29,15.44999981,272.676,279.06,1.44162501,0.164573833,97.0,591757.0
2021-08-15,92.51999664,1.29,15.44999981,272.676,279.06,1.259986733,0.915630722,97.0,591757.0
2021-08-16,92.62999725,1.26,16.12000084,272.676,279.06,1.109682803,1.266744944,97.0,591757.0
2021-08-17,93.12999725,1.26,17.90999985,272.676,279.06,1.744725267,1.160346528,97.0,591757.0
2021-08-18,93.13999939,1.27,21.56999969,272.676,279.06,2.098922223,0.381181889,97.0,591757.0
2021-08-19,93.56999969,1.24,21.67000008,272.676,279.06,2.385265013,0.297339761,97.0,675753.0
2021-08-20,93.5,1.26,18.55999947,272.676,279.06,2.47332692,0.419672017,97.0,675753.0
2021-08-21,93.5,1.26,18.55999947,272.676,279.06,1.422730717,0.385527789,97.0,675753.0
2021-08-22,93.5,1.26,18.55999947,272.676,279.06,0.888600193,0.645318917,97.0,675753.0
2021-08-23,92.95999908,1.25,17.14999962,272.676,279.06,1.402819267,0.631397861,97.0,675753.0
2021-08-24,92.88999939,1.29,17.21999931,272.676,279.06,2.007489167,-0.127974903,97.0,675753.0
2021-08-25,92.83000183,1.35,16.79000092,272.676,279.06,1.40115168,-0.384755208,97.0,675753.0
2021-08-26,93.05999756,1.34,18.84000015,272.676,279.06,1.747918217,-0.223849675,97.0,417091.0
2021-08-27,92.69000244,1.31,16.38999939,272.676,279.06,2.05594416,-0.242674792,97.0,417091.0
2021-08-28,92.69000244,1.31,16.38999939,272.676,279.06,1.82507302,-0.170597347,97.0,417091.0
2021-08-29,92.69000244,1.31,16.38999939,272.676,279.06,3.241797927,0.123438556,97.0,417091.0
2021-08-30,92.65000153,1.29,16.19000053,272.676,279.06,2.603356,0.864820194,97.0,417091.0
2021-08-31,92.62999725,1.3,16.47999954,272.676,279.06,2.293150447,0.484799425,97.0,417091.0
2021-09-01,92.44999695,1.31,16.11000061,273.91,283.22,2.367068157,0.170769222,97.0,417091.0
2021-09-02,92.23000336,1.29,16.40999985,273.91,283.22,2.892760933,-0.770450056,97.0,390079.0
2021-09-03,92.04000092,1.33,16.40999985,273.91,283.22,1.952301233,-1.9756595,97.0,390079.0
2021-09-04,92.04000092,1.33,16.40999985,273.91,283.22,1.231882877,-1.852998917,97.0,390079.0
2021-09-05,92.04000092,1.33,16.40999985,273.91,283.22,0.86661811,-2.511698,5.0,390079.0
2021-09-06,92.04000092,1.33,16.40999985,273.91,283.22,0.596816722,-2.516092231,5.0,390079.0
2021-09-07,92.51999664,1.38,18.13999939,273.91,283.22,0.448150013,-1.797698889,5.0,390079.0
2021-09-08,92.65000153,1.35,17.95999908,273.91,283.22,0.614325028,-0.879721861,5.0,390079.0
2021-09-09,92.48000336,1.3,18.79999924,273.91,283.22,0.843612113,0.211551389,5.0,514110.0
2021-09-10,92.58000183,1.35,20.95000076,273.91,283.22,0.530832141,0.588842319,5.0,514110.0
2021-09-11,92.58000183,1.35,20.95000076,273.91,283.22,0.3920593,0.821097333,5.0,514110.0
2021-09-12,92.58000183,1.35,20.95000076,273.91,283.22,0.48683832,0.780829583,12.0,514110.0
2021-09-13,92.62000275,1.33,19.37000084,273.91,283.22,0.654339797,0.468889631,12.0,514110.0
2021-09-14,92.65000153,1.28,19.45999908,273.91,283.22,0.991025003,0.296509875,12.0,514110.0
2021-09-15,92.48999786,1.31,18.18000031,273.91,283.22,1.004942371,0.225098944,12.0,514110.0
2021-09-16,92.86000061,1.34,18.69000053,273.91,283.22,0.94234874,0.353963917,12.0,507804.0
2021-09-17,93.19999695,1.37,20.80999947,273.91,283.22,2.117854073,0.329038139,12.0,507804.0
2021-09-18,93.19999695,1.37,20.80999947,273.91,283.22,3.5027232,-0.013684722,12.0,507804.0
2021-09-19,93.19999695,1.37,20.80999947,273.91,283.22,3.03282904,-0.088795028,21.0,507804.0
2021-09-20,93.23999786,1.31,25.70999908,273.91,283.22,2.4737421,-0.772254922,21.0,507804.0
2021-09-21,93.19999695,1.33,24.36000061,273.91,283.22,1.965278573,-2.216899658,21.0,507804.0
2021-09-22,93.45999908,1.32,20.87000084,273.91,283.22,1.765824687,-3.100062011,21.0,507804.0
2021-09-23,93.09999847,1.41,18.62999916,273.91,283.22,1.526730979,-2.561736519,21.0,368865.0
2021-09-24,93.33000183,1.47,17.75,273.91,283.22,2.33726086,-1.745266417,21.0,368865.0
2021-09-25,93.33000183,1.47,17.75,273.91,283.22,1.56933719,-0.857792936,21.0,368865.0
2021-09-26,93.33000183,1.47,17.75,273.91,283.22,0.716556327,0.516042761,34.0,368865.0
2021-09-27,93.37999725,1.48,18.76000023,273.91,283.22,0.480855467,0.133443106,34.0,368865.0
2021-09-28,93.76999664,1.54,23.25,273.91,283.22,0.79155014,-0.250299611,34.0,368865.0
2021-09-29,94.33999634,1.55,22.55999947,273.91,283.22,1.542274287,-0.616121139,34.0,368865.0
2021-09-30,94.25,1.52,23.13999939,273.91,283.22,1.245876583,-1.017757381,34.0,543444.0
2021-10-01,94.04000092,1.48,21.10000038,276.55,277.18,1.756682667,-0.844597861,34.0,543444.0
2021-10-02,94.04000092,1.48,21.10000038,276.55,277.18,1.065628835,-0.798903811,34.0,543444.0
2021-10-03,94.04000092,1.48,21.10000038,276.55,277.18,0.883766728,-0.461176128,47.0,543444.0
2021-10-04,93.80999756,1.49,22.95999908,276.55,277.18,1.003426153,-0.086930844,47.0,543444.0
2021-10-05,93.98000336,1.54,21.29999924,276.55,277.18,0.805293757,0.141643792,47.0,543444.0
2021-10-06,94.26999664,1.53,21.0,276.55,277.18,0.754515798,-0.232887694,47.0,543444.0
2021-10-07,94.22000122,1.58,19.54000092,276.55,277.18,0.599069169,-0.443017278,47.0,458882.0
2021-10-08,94.06999969,1.61,18.77000046,276.55,277.18,0.590528557,-0.182083183,47.0,458882.0
2021-10-09,94.06999969,1.61,18.77000046,276.55,277.18,1.11278679,0.123683264,47.0,458882.0
2021-10-10,94.06999969,1.61,18.77000046,276.55,277.18,1.268621775,-0.542970058,60.0,458882.0
2021-10-11,94.31999969,1.61,20.0,276.55,277.18,1.381922473,-1.329961992,60.0,458882.0
2021-10-12,94.51999664,1.59,19.85000038,276.55,277.18,1.40272119,-1.128770736,60.0,458882.0
2021-10-13,94.08000183,1.56,18.63999939,276.55,277.18,2.324926,-0.864930428,60.0,458882.0
2021-10-14,93.95999908,1.52,16.86000061,276.55,277.18,2.277338833,-0.833083664,60.0,160174.0
2021-10-15,93.94000244,1.59,16.29999924,276.55,277.18,1.0185577,-1.205717197,60.0,160174.0
2021-10-16,93.94000244,1.59,16.29999924,276.55,277.18,1.39377664,-0.957742061,60.0,160174.0
2021-10-17,93.94000244,1.59,16.29999924,276.55,277.18,0.611158133,-0.428624731,70.0,160174.0
2021-10-18,93.94999695,1.59,16.30999947,276.55,277.18,0.46721534,-0.226198231,70.0,160174.0
2021-10-19,93.79000092,1.65,15.69999981,276.55,277.18,0.441495387,0.051798003,70.0,160174.0
2021-10-20,93.55999756,1.65,15.48999977,276.55,277.18,0.443636849,-0.327106506,70.0,160174.0
2021-10-21,93.76999664,1.68,15.01000023,276.55,277.18,0.670256649,1.10134035,70.0,185559.0
2021-10-22,93.61000061,1.66,15.43000031,276.55,277.18,0.895665905,1.647401561,70.0,185559.0
2021-10-23,93.61000061,1.66,15.43000031,276.55,277.18,0.72580624,0.534004394,70.0,185559.0
2021-10-24,93.61000061,1.66,15.43000031,276.55,277.18,1.060163267,-0.593823087,80.0,185559.0
2021-10-25,93.80999756,1.64,15.23999977,276.55,277.18,2.824773643,-0.748164992,80.0,185559.0
2021-10-26,93.94999695,1.63,15.97999954,276.55,277.18,1.49083239,-0.700253157,80.0,185559.0
2021-10-27,93.86000061,1.54,16.97999954,276.55,277.18,1.344336444,0.142012461,80.0,185559.0
2021-10-28,93.34999847,1.57,16.53000069,276.55,277.18,2.0562255,0.724363122,80.0,136373.0
2021-10-29,94.12000275,1.55,16.26000023,276.55,277.18,1.520753658,0.528466922,80.0,136373.0
2021-10-30,94.12000275,1.55,16.26000023,276.55,277.18,1.109796274,-0.393630358,80.0,136373.0
2021-10-31,94.12000275,1.55,16.26000023,276.55,277.18,1.103715824,-0.376893608,87.0,136373.0
2021-11-01,93.87999725,1.58,16.40999985,278.919,275.8,0.682482283,-0.075517644,87.0,136373.0
2021-11-02,94.08999634,1.56,16.03000069,278.919,275.8,1.577488233,0.050727081,87.0,136373.0
2021-11-03,93.86000061,1.6,15.10000038,278.919,275.8,2.019767733,0.3376458,87.0,136373.0
2021-11-04,94.34999847,1.53,15.43999958,278.919,275.8,1.329911183,0.365155378,87.0,250739.0
2021-11-05,94.31999969,1.45,16.47999954,278.919,275.8,0.917499367,1.284551611,87.0,250739.0
2021-11-06,94.31999969,1.45,16.47999954,278.919,275.8,1.431248033,0.940125031,87.0,250739.0
2021-11-07,94.31999969,1.45,16.47999954,278.919,275.8,1.54730278,-0.074030189,91.0,250739.0
2021-11-08,94.05000305,1.51,17.21999931,278.919,275.8,1.341085073,0.543300814,91.0,250739.0
2021-11-09,93.95999908,1.46,17.78000069,278.919,275.8,2.485246933,-0.064648133,91.0,250739.0
2021-11-10,94.84999847,1.56,18.72999954,278.919,275.8,1.898203067,-1.156168267,91.0,250739.0
2021-11-11,95.18000031,1.56,17.65999985,278.919,275.8,2.938274239,-1.765270514,91.0,310881.0
2021-11-12,95.12999725,1.58,16.29000092,278.919,275.8,2.029226402,-1.35142088,91.0,310881.0
2021-11-13,95.12999725,1.58,16.29000092,278.919,275.8,0.947144927,-1.246862173,91.0,310881.0
2021-11-14,95.12999725,1.58,16.29000092,278.919,275.8,0.568840055,-1.024966908,94.0,310881.0
2021-11-15,95.41000366,1.63,16.48999977,278.919,275.8,0.407054082,-0.522068249,94.0,310881.0
2021-11-16,95.91999817,1.63,16.37000084,278.919,275.8,0.287630508,-0.44288861,94.0,310881.0
2021-11-17,95.83000183,1.6,17.11000061,278.919,275.8,0.255745427,-0.743490317,94.0,310881.0
2021-11-18,95.54000092,1.59,17.59000015,278.919,275.8,0.716828107,-0.806296918,94.0,199166.0
2021-11-19,96.06999969,1.54,17.90999985,278.919,275.8,1.377356467,-0.016897131,94.0,199166.0
2021-11-20,96.06999969,1.54,17.90999985,278.919,275.8,1.484536267,1.42104229,94.0,199166.0
2021-11-21,96.06999969,1.54,17.90999985,278.919,275.8,1.32765028,0.808626339,96.0,199166.0
2021-11-22,96.5,1.63,19.17000008,278.919,275.8,1.3363126,0.669475857,96.0,199166.0
2021-11-23,96.48999786,1.67,19.37999916,278.919,275.8,1.002338967,-0.148555911,96.0,199166.0
2021-11-24,96.83999634,1.64,18.57999992,278.919,275.8,1.41366824,-0.847183135,96.0,199166.0
2021-11-25,96.83999634,1.64,18.57999992,278.919,275.8,2.234705728,-1.173420172,96.0,370097.0
2021-11-26,96.08999634,1.48,28.62000084,278.919,275.8,1.30191091,-0.674851194,96.0,370097.0
2021-11-27,96.08999634,1.48,28.62000084,278.919,275.8,1.36583435,0.892701001,96.0,370097.0
2021-11-28,96.08999634,1.48,28.62000084,278.919,275.8,1.2566466,1.713030413,96.0,370097.0
2021-11-29,96.33999634,1.52,22.95999908,278.919,275.8,3.0071638,2.637336401,96.0,370097.0
2021-11-30,95.98999786,1.43,27.19000053,278.919,275.8,2.307557333,2.017529939,96.0,370097.0
2021-12-01,96.05000305,1.43,31.12000084,280.845,278.18,1.34097886,2.309508693,96.0,370097.0
2021-12-02,96.12999725,1.44,27.95000076,280.845,278.18,0.627457947,3.248484342,96.0,213415.0
2021-12-03,96.12000275,1.35,30.67000008,280.845,278.18,0.801449003,3.08147507,96.0,213415.0
2021-12-04,96.12000275,1.35,30.67000008,280.845,278.18,0.998077183,1.511515012,96.0,213415.0
2021-12-05,96.12000275,1.35,30.67000008,280.845,278.18,1.1141822,0.438138857,96.0,213415.0
2021-12-06,96.29000092,1.43,27.18000031,280.845,278.18,2.196483733,0.076750529,96.0,213415.0
2021-12-07,96.37000275,1.48,21.88999939,280.845,278.18,2.890265167,0.545365079,96.0,213415.0
2021-12-08,95.88999939,1.52,19.89999962,280.845,278.18,2.11537775,0.073969942,96.0,213415.0
2021-12-09,96.26999664,1.49,21.57999992,280.845,278.18,1.260157867,0.359185474,96.0,274383.0
2021-12-10,96.05000305,1.48,18.69000053,280.845,278.18,1.276061233,0.884592044,96.0,274383.0
2021-12-11,96.05000305,1.48,18.69000053,280.845,278.18,2.519846887,0.714237112,96.0,274383.0
2021-12-12,96.05000305,1.48,18.69000053,280.845,278.18,2.7283952,0.459464386,96.0,274383.0
2021-12-13,96.31999969,1.42,20.30999947,280.845,278.18,1.55532445,0.729263696,96.0,274383.0
2021-12-14,96.56999969,1.44,21.88999939,280.845,278.18,0.92221796,1.787312267,96.0,274383.0
2021-12-15,96.51000214,1.47,19.29000092,280.845,278.18,0.913105107,1.894237303,96.0,274383.0
2021-12-16,96.04000092,1.44,20.56999969,280.845,278.18,1.33760517,1.513347981,96.0,190359.0
2021-12-17,96.56999969,1.41,21.56999969,280.845,278.18,1.58266032,1.181624475,96.0,190359.0
2021-12-18,96.56999969,1.41,21.56999969,280.845,278.18,1.4828439,0.27685787,96.0,190359.0
2021-12-19,96.56999969,1.41,21.56999969,280.845,278.18,2.476634433,-0.174014269,96.0,190359.0
2021-12-20,96.55000305,1.43,22.87000084,280.845,278.18,1.7179708,-0.776499987,96.0,190359.0
2021-12-21,96.48999786,1.48,21.01000023,280.845,278.18,1.1053184,-2.128041537,96.0,190359.0
2021-12-22,96.08000183,1.46,18.62999916,280.845,278.18,1.100707447,-3.083211682,96.0,190359.0
2021-12-23,96.01999664,1.5,17.95999908,280.845,278.18,0.88773723,-2.924963885,96.0,335045.0
2021-12-24,96.01999664,1.5,17.95999908,280.845,278.18,2.5157495,-1.099767156,96.0,335045.0
2021-12-25,96.01999664,1.5,17.95999908,280.845,278.18,3.526690033,0.662620451,96.0,335045.0
2021-12-26,96.01999664,1.5,17.95999908,280.845,278.18,3.173975867,-0.796690622,96.0,335045.0
2021-12-27,96.08999634,1.48,17.68000031,280.845,278.18,2.5980559,-2.332117011,96.0,335045.0
2021-12-28,96.19999695,1.49,17.54000092,280.845,278.18,2.792876433,-2.035127243,96.0,335045.0
2021-12-29,95.93000031,1.55,16.95000076,280.845,278.18,2.210964,-1.461585221,96.0,335045.0
2021-12-30,95.97000122,1.52,17.32999992,280.845,278.18,1.331261517,0.007849401,96.0,210877.0
2021-12-31,95.66999817,1.52,17.21999931,280.845,278.18,1.24679123,1.225241774,96.0,210877.0
2022-01-01,95.66999817,1.52,17.21999931,282.543,279.95,2.521442713,1.38638797,96.0,210877.0
2022-01-02,95.66999817,1.52,17.21999931,282.543,279.95,1.945875167,-0.524372276,96.0,210877.0
2022-01-03,96.23999786,1.63,16.60000038,282.543,279.95,2.384830467,-0.239588879,96.0,210877.0
2022-01-04,96.29000092,1.66,16.90999985,282.543,279.95,1.515223533,1.429986099,96.0,210877.0
2022-01-05,96.19000244,1.71,19.72999954,282.543,279.95,1.8550869,1.876270128,96.0,210877.0
2022-01-06,96.25,1.73,19.61000061,282.543,279.95,1.921570567,1.189843188,96.0,258415.0
2022-01-07,95.73999786,1.76,18.76000023,282.543,279.95,1.692799347,0.400063388,96.0,258415.0
2022-01-08,95.73999786,1.76,18.76000023,282.543,279.95,0.7883373,0.318850919,96.0,258415.0
2022-01-09,95.73999786,1.76,18.76000023,282.543,279.95,1.819516933,0.718606314,96.0,258415.0
2022-01-10,95.98999786,1.78,19.39999962,282.543,279.95,1.470786733,0.086142437,96.0,258415.0
2022-01-11,95.62000275,1.75,18.40999985,282.543,279.95,1.226054143,-0.14924596,96.0,258415.0
2022-01-12,95.0,1.74,17.62000084,282.543,279.95,1.207371067,-0.507476446,96.0,258415.0
2022-01-13,94.79000092,1.7,20.30999947,282.543,279.95,1.3504517,-0.482842221,96.0,391370.0
2022-01-14,95.16999817,1.78,19.19000053,282.543,279.95,1.488893433,0.935474272,96.0,391370.0
2022-01-15,95.16999817,1.78,19.19000053,282.543,279.95,1.61169389,0.811244443,96.0,391370.0
2022-01-16,95.16999817,1.78,19.19000053,282.543,279.95,1.873372718,0.886129813,96.0,391370.0
2022-01-17,95.16999817,1.78,19.19000053,282.543,279.95,1.7786948,1.069107106,96.0,391370.0
2022-01-18,95.73000336,1.87,22.79000092,282.543,279.95,2.237665767,0.607922019,96.0,391370.0
2022-01-19,95.51000214,1.83,23.85000038,282.543,279.95,1.14731619,-0.871672569,96.0,391370.0
2022-01-20,95.73999786,1.83,25.59000015,282.543,279.95,1.33717644,-1.369316977,96.0,360866.0
2022-01-21,95.63999939,1.75,28.85000038,282.543,279.95,2.810076333,-1.191839088,96.0,360866.0
2022-01-22,95.63999939,1.75,28.85000038,282.543,279.95,1.600839,-1.363447007,96.0,360866.0
2022-01-23,95.63999939,1.75,28.85000038,282.543,279.95,1.203036347,-1.600954242,96.0,360866.0
2022-01-24,95.91999817,1.75,29.89999962,282.543,279.95,1.633446833,-1.720561743,96.0,360866.0
2022-01-25,95.94999695,1.78,31.15999985,282.543,279.95,2.29507403,-2.758400417,96.0,360866.0
2022-01-26,96.48999786,1.85,31.95999908,282.543,279.95,1.81458425,-1.99797755,96.0,360866.0
2022-01-27,97.26000214,1.81,30.48999977,282.543,279.95,2.81331049,-1.371458987,96.0,383560.0
2022-01-28,97.26999664,1.78,27.65999985,282.543,279.95,2.5338086,-1.621384557,96.0,383560.0
2022-01-29,97.26999664,1.78,27.65999985,282.543,279.95,2.412001033,-1.082730197,96.0,383560.0
2022-01-30,97.26999664,1.78,27.65999985,282.543,279.95,3.07385425,-0.484744359,96.0,383560.0
2022-01-31,96.54000092,1.79,24.82999992,282.543,279.95,2.235190167,0.24509215,96.0,383560.0
2022-02-01,96.38999939,1.81,21.95999908,284.5,278.21,1.85904256,-0.609022962,96.0,383560.0
2022-02-02,95.94000244,1.78,22.09000015,284.5,278.21,1.9701827,-1.9888103,96.0,383560.0
2022-02-03,95.37999725,1.82,24.35000038,284.5,278.21,2.909742633,-2.784821461,96.0,380935.0
